ethnicity	tissue	microID	location	link
EUR	Lung	164837	chr17:9897983	http://www.cagmdb.org/view_table.php?id=164837
EUR	Lung	166663	chr17:17793780	http://www.cagmdb.org/view_table.php?id=166663
EUR	Lung	263380	chr20:417396	http://www.cagmdb.org/view_table.php?id=263380
EUR	Lung	289439	chr22:30345242	http://www.cagmdb.org/view_table.php?id=289439
EUR	Lung	289439	chr22:30345242	http://www.cagmdb.org/view_table.php?id=289439
EUR	Lung	373371	chr3:139374299	http://www.cagmdb.org/view_table.php?id=373371
EUR	Lung	382740	chr3:184711346	http://www.cagmdb.org/view_table.php?id=382740
EUR	Lung	534588	chr8:20178508	http://www.cagmdb.org/view_table.php?id=534588
EUR	Adipose Visceral	107520	chr14:24300644	http://www.cagmdb.org/view_table.php?id=107520
EUR	Adipose Visceral	148666	chr16:23067914	http://www.cagmdb.org/view_table.php?id=148666
EUR	Adipose Visceral	190278	chr18:41962443	http://www.cagmdb.org/view_table.php?id=190278
EUR	Adipose Visceral	295544	chr2:1137503	http://www.cagmdb.org/view_table.php?id=295544
EUR	Adipose Visceral	382740	chr3:184711346	http://www.cagmdb.org/view_table.php?id=382740
EUR	Adipose Visceral	453779	chr5:148065546	http://www.cagmdb.org/view_table.php?id=453779
EUR	Artery Aorta	124944	chr14:103710854	http://www.cagmdb.org/view_table.php?id=124944
EUR	Artery Aorta	124944	chr14:103710854	http://www.cagmdb.org/view_table.php?id=124944
EUR	Artery Aorta	137651	chr15:78017965	http://www.cagmdb.org/view_table.php?id=137651
EUR	Artery Aorta	207247	chr19:32438944	http://www.cagmdb.org/view_table.php?id=207247
EUR	Artery Aorta	208168	chr19:35767032	http://www.cagmdb.org/view_table.php?id=208168
EUR	Artery Aorta	208168	chr19:35767032	http://www.cagmdb.org/view_table.php?id=208168
EUR	Artery Tibial	107520	chr14:24300644	http://www.cagmdb.org/view_table.php?id=107520
EUR	Artery Tibial	124944	chr14:103710854	http://www.cagmdb.org/view_table.php?id=124944
EUR	Artery Tibial	137651	chr15:78017965	http://www.cagmdb.org/view_table.php?id=137651
EUR	Artery Tibial	148666	chr16:23067914	http://www.cagmdb.org/view_table.php?id=148666
EUR	Artery Tibial	208168	chr19:35767032	http://www.cagmdb.org/view_table.php?id=208168
EUR	Artery Tibial	208168	chr19:35767032	http://www.cagmdb.org/view_table.php?id=208168
EUR	Artery Tibial	297306	chr2:9412255	http://www.cagmdb.org/view_table.php?id=297306
EUR	Artery Tibial	382740	chr3:184711346	http://www.cagmdb.org/view_table.php?id=382740
EUR	Brain Cerebellum	107520	chr14:24300644	http://www.cagmdb.org/view_table.php?id=107520
EUR	Brain Cerebellum	137651	chr15:78017965	http://www.cagmdb.org/view_table.php?id=137651
EUR	Brain Cerebellum	137651	chr15:78017965	http://www.cagmdb.org/view_table.php?id=137651
EUR	Brain Cerebellum	163642	chr17:5434774	http://www.cagmdb.org/view_table.php?id=163642
EUR	Brain Cerebellum	181070	chr17:78802467	http://www.cagmdb.org/view_table.php?id=181070
EUR	Brain Cerebellum	190278	chr18:41962443	http://www.cagmdb.org/view_table.php?id=190278
EUR	Brain Cerebellum	208168	chr19:35767032	http://www.cagmdb.org/view_table.php?id=208168
EUR	Brain Cerebellum	222132	chr1:32190357	http://www.cagmdb.org/view_table.php?id=222132
EUR	Brain Cerebellum	339834	chr2:215410131	http://www.cagmdb.org/view_table.php?id=339834
EUR	Fibroblasts	107520	chr14:24300644	http://www.cagmdb.org/view_table.php?id=107520
EUR	Fibroblasts	130160	chr15:43492238	http://www.cagmdb.org/view_table.php?id=130160
EUR	Fibroblasts	164837	chr17:9897983	http://www.cagmdb.org/view_table.php?id=164837
EUR	Fibroblasts	181070	chr17:78802467	http://www.cagmdb.org/view_table.php?id=181070
EUR	Fibroblasts	207247	chr19:32438944	http://www.cagmdb.org/view_table.php?id=207247
EUR	Fibroblasts	208168	chr19:35767032	http://www.cagmdb.org/view_table.php?id=208168
EUR	Fibroblasts	297306	chr2:9412255	http://www.cagmdb.org/view_table.php?id=297306
EUR	Fibroblasts	297306	chr2:9412255	http://www.cagmdb.org/view_table.php?id=297306
EUR	Fibroblasts	328516	chr2:159976348	http://www.cagmdb.org/view_table.php?id=328516
EUR	Fibroblasts	332343	chr2:178612606	http://www.cagmdb.org/view_table.php?id=332343
EUR	Fibroblasts	368203	chr3:113657264	http://www.cagmdb.org/view_table.php?id=368203
EUR	Fibroblasts	382740	chr3:184711346	http://www.cagmdb.org/view_table.php?id=382740
EUR	Fibroblasts	448592	chr5:122829776	http://www.cagmdb.org/view_table.php?id=448592
EUR	Fibroblasts	448592	chr5:122829776	http://www.cagmdb.org/view_table.php?id=448592
EUR	Fibroblasts	490932	chr6:143061118	http://www.cagmdb.org/view_table.php?id=490932
EUR	Fibroblasts	528719	chr7:150687106	http://www.cagmdb.org/view_table.php?id=528719
EUR	Muscle Skeletal	103497	chr13:99864924	http://www.cagmdb.org/view_table.php?id=103497
EUR	Muscle Skeletal	107520	chr14:24300644	http://www.cagmdb.org/view_table.php?id=107520
EUR	Muscle Skeletal	124944	chr14:103710854	http://www.cagmdb.org/view_table.php?id=124944
EUR	Muscle Skeletal	137651	chr15:78017965	http://www.cagmdb.org/view_table.php?id=137651
EUR	Muscle Skeletal	208168	chr19:35767032	http://www.cagmdb.org/view_table.php?id=208168
EUR	Muscle Skeletal	222132	chr1:32190357	http://www.cagmdb.org/view_table.php?id=222132
EUR	Muscle Skeletal	289439	chr22:30345242	http://www.cagmdb.org/view_table.php?id=289439
EUR	Muscle Skeletal	295544	chr2:1137503	http://www.cagmdb.org/view_table.php?id=295544
EUR	Muscle Skeletal	382740	chr3:184711346	http://www.cagmdb.org/view_table.php?id=382740
EUR	Muscle Skeletal	453779	chr5:148065546	http://www.cagmdb.org/view_table.php?id=453779
EUR	Muscle Skeletal	485516	chr6:116657005	http://www.cagmdb.org/view_table.php?id=485516
EUR	Muscle Skeletal	515138	chr7:88075452	http://www.cagmdb.org/view_table.php?id=515138
EUR	Nerve Tibial	68656	chr12:56167952	http://www.cagmdb.org/view_table.php?id=68656
EUR	Nerve Tibial	107520	chr14:24300644	http://www.cagmdb.org/view_table.php?id=107520
EUR	Nerve Tibial	137651	chr15:78017965	http://www.cagmdb.org/view_table.php?id=137651
EUR	Nerve Tibial	148666	chr16:23067914	http://www.cagmdb.org/view_table.php?id=148666
EUR	Nerve Tibial	166663	chr17:17793780	http://www.cagmdb.org/view_table.php?id=166663
EUR	Nerve Tibial	190278	chr18:41962443	http://www.cagmdb.org/view_table.php?id=190278
EUR	Nerve Tibial	191101	chr18:45858872	http://www.cagmdb.org/view_table.php?id=191101
EUR	Nerve Tibial	208168	chr19:35767032	http://www.cagmdb.org/view_table.php?id=208168
EUR	Nerve Tibial	263380	chr20:417396	http://www.cagmdb.org/view_table.php?id=263380
EUR	Nerve Tibial	289439	chr22:30345242	http://www.cagmdb.org/view_table.php?id=289439
EUR	Nerve Tibial	289439	chr22:30345242	http://www.cagmdb.org/view_table.php?id=289439
EUR	Nerve Tibial	295544	chr2:1137503	http://www.cagmdb.org/view_table.php?id=295544
EUR	Nerve Tibial	316523	chr2:102342047	http://www.cagmdb.org/view_table.php?id=316523
EUR	Nerve Tibial	339834	chr2:215410131	http://www.cagmdb.org/view_table.php?id=339834
EUR	Nerve Tibial	382740	chr3:184711346	http://www.cagmdb.org/view_table.php?id=382740
EUR	Nerve Tibial	490932	chr6:143061118	http://www.cagmdb.org/view_table.php?id=490932
EUR	Nerve Tibial	528719	chr7:150687106	http://www.cagmdb.org/view_table.php?id=528719
EUR	Skin Sun Exposed	18772	chr10:80289496	http://www.cagmdb.org/view_table.php?id=18772
EUR	Skin Sun Exposed	48070	chr11:90175929	http://www.cagmdb.org/view_table.php?id=48070
EUR	Skin Sun Exposed	137651	chr15:78017965	http://www.cagmdb.org/view_table.php?id=137651
EUR	Skin Sun Exposed	163642	chr17:5434774	http://www.cagmdb.org/view_table.php?id=163642
EUR	Skin Sun Exposed	164837	chr17:9897983	http://www.cagmdb.org/view_table.php?id=164837
EUR	Skin Sun Exposed	289439	chr22:30345242	http://www.cagmdb.org/view_table.php?id=289439
EUR	Skin Sun Exposed	339837	chr2:215423181	http://www.cagmdb.org/view_table.php?id=339837
EUR	Skin Sun Exposed	382740	chr3:184711346	http://www.cagmdb.org/view_table.php?id=382740
EUR	Skin Sun Exposed	528719	chr7:150687106	http://www.cagmdb.org/view_table.php?id=528719
EUR	Thyroid	3612	chr10:15135193	http://www.cagmdb.org/view_table.php?id=3612
EUR	Thyroid	53840	chr11:118339710	http://www.cagmdb.org/view_table.php?id=53840
EUR	Thyroid	107520	chr14:24300644	http://www.cagmdb.org/view_table.php?id=107520
EUR	Thyroid	137651	chr15:78017965	http://www.cagmdb.org/view_table.php?id=137651
EUR	Thyroid	137651	chr15:78017965	http://www.cagmdb.org/view_table.php?id=137651
EUR	Thyroid	148666	chr16:23067914	http://www.cagmdb.org/view_table.php?id=148666
EUR	Thyroid	191101	chr18:45858872	http://www.cagmdb.org/view_table.php?id=191101
EUR	Thyroid	207247	chr19:32438944	http://www.cagmdb.org/view_table.php?id=207247
EUR	Thyroid	208168	chr19:35767032	http://www.cagmdb.org/view_table.php?id=208168
EUR	Thyroid	208168	chr19:35767032	http://www.cagmdb.org/view_table.php?id=208168
EUR	Thyroid	263380	chr20:417396	http://www.cagmdb.org/view_table.php?id=263380
EUR	Thyroid	289439	chr22:30345242	http://www.cagmdb.org/view_table.php?id=289439
EUR	Thyroid	317881	chr2:108798709	http://www.cagmdb.org/view_table.php?id=317881
EUR	Thyroid	339834	chr2:215410131	http://www.cagmdb.org/view_table.php?id=339834
EUR	Thyroid	382740	chr3:184711346	http://www.cagmdb.org/view_table.php?id=382740
EUR	Thyroid	433444	chr5:41069851	http://www.cagmdb.org/view_table.php?id=433444
EUR	Thyroid	440550	chr5:81257142	http://www.cagmdb.org/view_table.php?id=440550
EUR	Thyroid	453779	chr5:148065546	http://www.cagmdb.org/view_table.php?id=453779
EUR	Whole Blood	130160	chr15:43492238	http://www.cagmdb.org/view_table.php?id=130160
EUR	Whole Blood	137651	chr15:78017965	http://www.cagmdb.org/view_table.php?id=137651
EUR	Whole Blood	208168	chr19:35767032	http://www.cagmdb.org/view_table.php?id=208168
EUR	Whole Blood	289439	chr22:30345242	http://www.cagmdb.org/view_table.php?id=289439
EUR	Whole Blood	432032	chr5:34042762	http://www.cagmdb.org/view_table.php?id=432032
EUR	Whole Blood	432032	chr5:34042762	http://www.cagmdb.org/view_table.php?id=432032
EUR	Whole Blood	530240	chr7:157574514	http://www.cagmdb.org/view_table.php?id=530240
EUR	Whole Blood	534588	chr8:20178508	http://www.cagmdb.org/view_table.php?id=534588
EUR	Heart Left Ventricle	39786	chr11:47245858	http://www.cagmdb.org/view_table.php?id=39786
EUR	Heart Left Ventricle	107520	chr14:24300644	http://www.cagmdb.org/view_table.php?id=107520
EUR	Heart Left Ventricle	107520	chr14:24300644	http://www.cagmdb.org/view_table.php?id=107520
EUR	Heart Left Ventricle	137651	chr15:78017965	http://www.cagmdb.org/view_table.php?id=137651
EUR	Heart Left Ventricle	289439	chr22:30345242	http://www.cagmdb.org/view_table.php?id=289439
EUR	Heart Left Ventricle	289439	chr22:30345242	http://www.cagmdb.org/view_table.php?id=289439
EUR	Heart Left Ventricle	328516	chr2:159976348	http://www.cagmdb.org/view_table.php?id=328516
EUR	Heart Left Ventricle	453779	chr5:148065546	http://www.cagmdb.org/view_table.php?id=453779
EUR	Heart Left Ventricle	528719	chr7:150687106	http://www.cagmdb.org/view_table.php?id=528719
EUR	Heart Left Ventricle	528719	chr7:150687106	http://www.cagmdb.org/view_table.php?id=528719
EUR	Skin Not Sun Exposed	18772	chr10:80289496	http://www.cagmdb.org/view_table.php?id=18772
EUR	Skin Not Sun Exposed	43868	chr11:70325462	http://www.cagmdb.org/view_table.php?id=43868
EUR	Skin Not Sun Exposed	124944	chr14:103710854	http://www.cagmdb.org/view_table.php?id=124944
EUR	Skin Not Sun Exposed	208168	chr19:35767032	http://www.cagmdb.org/view_table.php?id=208168
EUR	Skin Not Sun Exposed	242635	chr1:153663957	http://www.cagmdb.org/view_table.php?id=242635
EUR	Skin Not Sun Exposed	289439	chr22:30345242	http://www.cagmdb.org/view_table.php?id=289439
EUR	Skin Not Sun Exposed	382740	chr3:184711346	http://www.cagmdb.org/view_table.php?id=382740
EUR	Skin Not Sun Exposed	432032	chr5:34042762	http://www.cagmdb.org/view_table.php?id=432032
EUR	Brain Caudate	107520	chr14:24300644	http://www.cagmdb.org/view_table.php?id=107520
EUR	Brain Caudate	208168	chr19:35767032	http://www.cagmdb.org/view_table.php?id=208168
EUR	Brain Caudate	260264	chr1:235991116	http://www.cagmdb.org/view_table.php?id=260264
EUR	Brain Caudate	292331	chr22:41460725	http://www.cagmdb.org/view_table.php?id=292331
AMR	Adipose Subcutaneous	103497	chr13:99864924	http://www.cagmdb.org/view_table.php?id=103497
AMR	Adipose Subcutaneous	210688	chr19:45409232	http://www.cagmdb.org/view_table.php?id=210688
AMR	Adipose Subcutaneous	356443	chr3:52786840	http://www.cagmdb.org/view_table.php?id=356443
AMR	Adipose Subcutaneous	373956	chr3:142375975	http://www.cagmdb.org/view_table.php?id=373956
AMR	Adipose Subcutaneous	453791	chr5:148095939	http://www.cagmdb.org/view_table.php?id=453791
AMR	Adipose Subcutaneous	528719	chr7:150687106	http://www.cagmdb.org/view_table.php?id=528719
AMR	Adipose Subcutaneous	530240	chr7:157574514	http://www.cagmdb.org/view_table.php?id=530240
AMR	Esophagus Mucosa	39786	chr11:47245858	http://www.cagmdb.org/view_table.php?id=39786
AMR	Esophagus Mucosa	164837	chr17:9897983	http://www.cagmdb.org/view_table.php?id=164837
AMR	Esophagus Mucosa	205248	chr19:20839536	http://www.cagmdb.org/view_table.php?id=205248
AMR	Esophagus Mucosa	259839	chr1:234383574	http://www.cagmdb.org/view_table.php?id=259839
AMR	Esophagus Mucosa	470071	chr6:39311073	http://www.cagmdb.org/view_table.php?id=470071
AMR	Esophagus Muscularis	43868	chr11:70325462	http://www.cagmdb.org/view_table.php?id=43868
AMR	Esophagus Muscularis	103497	chr13:99864924	http://www.cagmdb.org/view_table.php?id=103497
AMR	Esophagus Muscularis	118481	chr14:75732476	http://www.cagmdb.org/view_table.php?id=118481
AMR	Esophagus Muscularis	297306	chr2:9412255	http://www.cagmdb.org/view_table.php?id=297306
AMR	Esophagus Muscularis	440550	chr5:81257142	http://www.cagmdb.org/view_table.php?id=440550
AMR	Lung	125012	chr14:104004362	http://www.cagmdb.org/view_table.php?id=125012
AMR	Lung	164837	chr17:9897983	http://www.cagmdb.org/view_table.php?id=164837
AMR	Lung	283312	chr21:34523785	http://www.cagmdb.org/view_table.php?id=283312
AMR	Lung	373956	chr3:142375975	http://www.cagmdb.org/view_table.php?id=373956
AMR	Adipose Visceral	148666	chr16:23067914	http://www.cagmdb.org/view_table.php?id=148666
AMR	Adipose Visceral	173369	chr17:48059694	http://www.cagmdb.org/view_table.php?id=173369
AMR	Adipose Visceral	270450	chr20:34581692	http://www.cagmdb.org/view_table.php?id=270450
AMR	Artery Aorta	207247	chr19:32438944	http://www.cagmdb.org/view_table.php?id=207247
AMR	Artery Aorta	356443	chr3:52786840	http://www.cagmdb.org/view_table.php?id=356443
AMR	Artery Tibial	148666	chr16:23067914	http://www.cagmdb.org/view_table.php?id=148666
AMR	Artery Tibial	180126	chr17:74999289	http://www.cagmdb.org/view_table.php?id=180126
AMR	Artery Tibial	297306	chr2:9412255	http://www.cagmdb.org/view_table.php?id=297306
AMR	Artery Tibial	340795	chr2:219535328	http://www.cagmdb.org/view_table.php?id=340795
AMR	Artery Tibial	356443	chr3:52786840	http://www.cagmdb.org/view_table.php?id=356443
AMR	Brain Cerebellum	45576	chr11:78127328	http://www.cagmdb.org/view_table.php?id=45576
AMR	Brain Cerebellum	45576	chr11:78127328	http://www.cagmdb.org/view_table.php?id=45576
AMR	Brain Cerebellum	163642	chr17:5434774	http://www.cagmdb.org/view_table.php?id=163642
AMR	Brain Cerebellum	339834	chr2:215410131	http://www.cagmdb.org/view_table.php?id=339834
AMR	Brain Cerebellum	460303	chr5:177608488	http://www.cagmdb.org/view_table.php?id=460303
AMR	Fibroblasts	164837	chr17:9897983	http://www.cagmdb.org/view_table.php?id=164837
AMR	Fibroblasts	207247	chr19:32438944	http://www.cagmdb.org/view_table.php?id=207247
AMR	Fibroblasts	210688	chr19:45409232	http://www.cagmdb.org/view_table.php?id=210688
AMR	Fibroblasts	270450	chr20:34581692	http://www.cagmdb.org/view_table.php?id=270450
AMR	Fibroblasts	297306	chr2:9412255	http://www.cagmdb.org/view_table.php?id=297306
AMR	Fibroblasts	297306	chr2:9412255	http://www.cagmdb.org/view_table.php?id=297306
AMR	Fibroblasts	332343	chr2:178612606	http://www.cagmdb.org/view_table.php?id=332343
AMR	Fibroblasts	448592	chr5:122829776	http://www.cagmdb.org/view_table.php?id=448592
AMR	Fibroblasts	448592	chr5:122829776	http://www.cagmdb.org/view_table.php?id=448592
AMR	Fibroblasts	528719	chr7:150687106	http://www.cagmdb.org/view_table.php?id=528719
AMR	Muscle Skeletal	34029	chr11:20389654	http://www.cagmdb.org/view_table.php?id=34029
AMR	Muscle Skeletal	90065	chr13:35476297	http://www.cagmdb.org/view_table.php?id=90065
AMR	Muscle Skeletal	103497	chr13:99864924	http://www.cagmdb.org/view_table.php?id=103497
AMR	Muscle Skeletal	270450	chr20:34581692	http://www.cagmdb.org/view_table.php?id=270450
AMR	Muscle Skeletal	356443	chr3:52786840	http://www.cagmdb.org/view_table.php?id=356443
AMR	Muscle Skeletal	432938	chr5:38528850	http://www.cagmdb.org/view_table.php?id=432938
AMR	Nerve Tibial	148666	chr16:23067914	http://www.cagmdb.org/view_table.php?id=148666
AMR	Nerve Tibial	173369	chr17:48059694	http://www.cagmdb.org/view_table.php?id=173369
AMR	Nerve Tibial	254166	chr1:207063889	http://www.cagmdb.org/view_table.php?id=254166
AMR	Nerve Tibial	281978	chr21:28931067	http://www.cagmdb.org/view_table.php?id=281978
AMR	Nerve Tibial	339834	chr2:215410131	http://www.cagmdb.org/view_table.php?id=339834
AMR	Nerve Tibial	356443	chr3:52786840	http://www.cagmdb.org/view_table.php?id=356443
AMR	Nerve Tibial	432938	chr5:38528850	http://www.cagmdb.org/view_table.php?id=432938
AMR	Nerve Tibial	528719	chr7:150687106	http://www.cagmdb.org/view_table.php?id=528719
AMR	Skin Sun Exposed	163642	chr17:5434774	http://www.cagmdb.org/view_table.php?id=163642
AMR	Skin Sun Exposed	164837	chr17:9897983	http://www.cagmdb.org/view_table.php?id=164837
AMR	Skin Sun Exposed	173369	chr17:48059694	http://www.cagmdb.org/view_table.php?id=173369
AMR	Skin Sun Exposed	180126	chr17:74999289	http://www.cagmdb.org/view_table.php?id=180126
AMR	Skin Sun Exposed	210688	chr19:45409232	http://www.cagmdb.org/view_table.php?id=210688
AMR	Skin Sun Exposed	259839	chr1:234383574	http://www.cagmdb.org/view_table.php?id=259839
AMR	Skin Sun Exposed	270450	chr20:34581692	http://www.cagmdb.org/view_table.php?id=270450
AMR	Skin Sun Exposed	339837	chr2:215423181	http://www.cagmdb.org/view_table.php?id=339837
AMR	Skin Sun Exposed	356443	chr3:52786840	http://www.cagmdb.org/view_table.php?id=356443
AMR	Skin Sun Exposed	373956	chr3:142375975	http://www.cagmdb.org/view_table.php?id=373956
AMR	Skin Sun Exposed	432938	chr5:38528850	http://www.cagmdb.org/view_table.php?id=432938
AMR	Skin Sun Exposed	528719	chr7:150687106	http://www.cagmdb.org/view_table.php?id=528719
AMR	Thyroid	3612	chr10:15135193	http://www.cagmdb.org/view_table.php?id=3612
AMR	Thyroid	53840	chr11:118339710	http://www.cagmdb.org/view_table.php?id=53840
AMR	Thyroid	148666	chr16:23067914	http://www.cagmdb.org/view_table.php?id=148666
AMR	Thyroid	173369	chr17:48059694	http://www.cagmdb.org/view_table.php?id=173369
AMR	Thyroid	173369	chr17:48059694	http://www.cagmdb.org/view_table.php?id=173369
AMR	Thyroid	205248	chr19:20839536	http://www.cagmdb.org/view_table.php?id=205248
AMR	Thyroid	207247	chr19:32438944	http://www.cagmdb.org/view_table.php?id=207247
AMR	Thyroid	229414	chr1:64768534	http://www.cagmdb.org/view_table.php?id=229414
AMR	Thyroid	317881	chr2:108798709	http://www.cagmdb.org/view_table.php?id=317881
AMR	Thyroid	339834	chr2:215410131	http://www.cagmdb.org/view_table.php?id=339834
AMR	Thyroid	373956	chr3:142375975	http://www.cagmdb.org/view_table.php?id=373956
AMR	Thyroid	373956	chr3:142375975	http://www.cagmdb.org/view_table.php?id=373956
AMR	Thyroid	440550	chr5:81257142	http://www.cagmdb.org/view_table.php?id=440550
AMR	Whole Blood	259839	chr1:234383574	http://www.cagmdb.org/view_table.php?id=259839
AMR	Whole Blood	530240	chr7:157574514	http://www.cagmdb.org/view_table.php?id=530240
AMR	Heart Left Ventricle	39786	chr11:47245858	http://www.cagmdb.org/view_table.php?id=39786
AMR	Heart Left Ventricle	259839	chr1:234383574	http://www.cagmdb.org/view_table.php?id=259839
AMR	Heart Left Ventricle	528719	chr7:150687106	http://www.cagmdb.org/view_table.php?id=528719
AMR	Heart Left Ventricle	528719	chr7:150687106	http://www.cagmdb.org/view_table.php?id=528719
AMR	Skin Not Sun Exposed	43868	chr11:70325462	http://www.cagmdb.org/view_table.php?id=43868
AMR	Brain Caudate	281978	chr21:28931067	http://www.cagmdb.org/view_table.php?id=281978
